id,first,last,dob,signup,email,signupDurationSeconds,id_type,id_country,nationality,domicile,device,ad_redirect,vpn,creditScore,profit,high,pct_rank,top
1642,Nobie,McLaughlin,1978-02-17,2020-06-14,gmail,808,passport,Russia,UK,France,ios,0,0,767,12.2,1,0.2148,0
1268,Ericka,Terry,1992-01-14,2020-06-25,hotmail,1035,national_id,UK,France,Germany,ios,1,0,550,23.37,0,0.4158,0
224,Orin,Hoppe,1941-08-16,2021-01-10,gmail,327,drivers_licence,Germany,France,Russia,android,1,0,713,246.35,1,0.9719,1
3979,Stanislaus,Wisozk,1993-10-17,2020-10-30,yahoo,240,passport,Russia,Russia,UK,ios,1,0,655,74.56,1,0.7937,1
2906,Clarine,Koss,1969-09-27,2020-07-08,yahoo,692,national_id,France,Germany,Germany,android,0,0,354,11.2,0,0.19285,0
4347,Muriel,Mohr,1952-03-17,2020-01-06,yahoo,989,national_id,UK,France,Germany,android,0,0,839,25.38,0,0.4457,0
1125,Williard,Nicolas,1941-06-25,2020-05-14,yahoo,358,drivers_licence,Germany,Russia,Germany,ios,1,0,532,37.23,0,0.587,0
4411,Minta,Hudson,1955-07-13,2020-04-05,hotmail,79,national_id,UK,UK,France,android,0,0,567,9.58,0,0.1571,0
4323,Tavaris,Pollich,1945-09-12,2020-02-08,hotmail,341,national_id,UK,UK,France,android,0,0,595,115.08,0,0.889,1
2569,Jermain,Gleason,1974-04-13,2020-06-23,hotmail,1081,national_id,France,UK,France,ios,0,0,492,74.17,0,0.7923,1
3271,Clarke,Murray,1999-10-23,2021-01-07,gmail,36,national_id,Russia,UK,Germany,ios,1,0,433,49.86,1,0.68755,1
5601,Buster,Runolfsson,1950-04-29,2020-05-19,hotmail,363,drivers_licence,Germany,Germany,Germany,ios,1,0,726,136.92,0,0.9155,1
1227,Mirna,Ritchie,1953-12-04,2020-01-02,hotmail,49,passport,UK,France,Russia,ios,0,0,623,755.87,1,0.9981,1
712,Sussie,Wilderman,1951-06-24,2021-01-30,gmail,198,drivers_licence,UK,Russia,France,ios,0,1,764,366.15,1,0.9883,1
3618,Wilkie,Dach,1991-08-30,2020-08-21,hotmail,183,drivers_licence,France,Russia,Germany,ios,1,0,670,29.88,0,0.50555,0
91,Todd,Herzog,1943-04-05,2020-03-14,yahoo,1139,national_id,France,France,Germany,ios,0,0,572,74.09,1,0.79195,1
3184,Jeb,Grimes,1988-12-20,2020-07-22,gmail,688,national_id,Russia,Russia,Germany,ios,1,0,571,89.98,1,0.8402,1
1485,Hardie,Cassin,1983-06-08,2021-01-12,yahoo,156,national_id,France,Russia,Germany,android,0,0,634,25.02,0,0.44025,0
1312,Elisa,Skiles,1941-12-02,2021-01-23,gmail,1147,national_id,Russia,Russia,France,ios,0,0,785,12.29,1,0.21635,0
473,Kalvin,Kub,1956-03-25,2020-12-25,gmail,211,passport,Russia,France,France,ios,1,0,585,83.54,1,0.8228,1
3534,Landin,Bergstrom,1972-02-17,2020-06-08,gmail,1024,national_id,Germany,Russia,Germany,android,1,0,842,5.04,0,0.0528,0
5535,Stephanie,Abernathy,1972-04-25,2020-07-14,yahoo,1186,drivers_licence,Germany,UK,UK,ios,0,0,529,10.64,0,0.1822,0
841,Wells,Walter,1954-04-08,2020-12-03,yahoo,483,passport,Russia,Russia,Russia,ios,0,0,398,32.8,1,0.5402,0
3371,Lyda,Hudson,1982-09-13,2020-09-13,hotmail,574,drivers_licence,France,Russia,Germany,ios,1,0,338,33.31,1,0.5454,0
1308,Harrison,Goodwin,1978-03-01,2020-01-28,gmail,296,passport,Germany,Russia,Russia,ios,0,0,708,21.99,1,0.39355,0
1467,Joellen,Cassin,1996-10-23,2020-04-01,yahoo,362,drivers_licence,UK,Germany,UK,android,0,0,679,6.73,0,0.0892,0
231,Jenilee,Lind,1948-01-13,2020-12-14,yahoo,819,drivers_licence,Russia,Russia,Russia,ios,1,1,379,30.49,1,0.51275,0
1494,Mckenzie,O'Keefe,1990-10-22,2020-12-01,gmail,927,passport,UK,Russia,Germany,android,1,0,777,155.81,1,0.9311,1
2932,Nohely,Hegmann,1995-05-09,2020-04-26,hotmail,832,drivers_licence,France,France,France,android,1,0,407,8.84,1,0.13985,0
445,Williemae,McCullough,1952-02-17,2020-09-18,yahoo,473,national_id,UK,Germany,UK,windows,1,0,828,169.43,1,0.9404,1
78,Leandro,Hirthe,1962-04-05,2020-09-14,gmail,221,passport,Germany,Russia,Germany,ios,0,0,735,6.62,1,0.08625,0
2769,Ozell,Zboncak,1988-01-08,2020-12-28,gmail,1064,passport,UK,France,Russia,android,0,0,625,20.06,1,0.36205,0
1719,Gus,Hermann,1982-01-11,2020-09-01,yahoo,308,passport,France,France,UK,ios,0,0,683,135.33,1,0.9142,1
3549,Alyse,McGlynn,1945-01-08,2020-04-25,yahoo,297,drivers_licence,UK,UK,Germany,android,0,0,344,71.59,0,0.7834,1
4632,Mahalie,Harris,1943-11-15,2020-09-05,hotmail,271,drivers_licence,Germany,Germany,France,ios,1,0,434,8.52,0,0.13255,0
2344,Simmie,King,1969-01-11,2020-12-12,gmail,359,drivers_licence,UK,Germany,Russia,windows,1,0,585,21.61,1,0.38755,0
287,Tamra,Moen,1972-04-05,2020-09-10,hotmail,1077,national_id,France,France,Germany,ios,1,0,803,26.63,0,0.4622,0
2871,Phebe,Mitchell,1966-10-09,2020-04-17,gmail,557,national_id,Germany,UK,France,ios,1,0,695,51.76,0,0.6982,1
5013,Josefa,Hodkiewicz,1990-08-18,2020-05-24,hotmail,356,national_id,UK,Russia,UK,android,0,0,601,10.56,0,0.18115,0
38,Roe,Toy,1952-01-08,2020-01-09,yahoo,940,drivers_licence,France,UK,UK,android,1,0,787,7.48,0,0.106,0
1070,Eden,Padberg,1947-05-12,2020-01-22,hotmail,297,national_id,France,France,UK,ios,0,0,791,33.1,1,0.54305,0
996,Chauncy,Schoen,1991-05-17,2020-04-30,gmail,183,drivers_licence,UK,Germany,Germany,android,0,0,798,9.51,0,0.1556,0
83,Rayan,Kihn,1975-10-26,2020-02-15,gmail,987,passport,UK,France,UK,ios,1,0,818,2.11,1,0.0071,0
5483,Solomon,Wiegand,1967-02-21,2020-01-24,hotmail,584,national_id,Germany,Germany,UK,ios,0,0,321,109.61,0,0.8809,1
703,Shirlene,Bogan,1948-11-14,2020-01-08,yahoo,1098,drivers_licence,France,Russia,UK,ios,1,1,778,47.22,1,0.67,1
2045,Terrell,Schaden,1987-11-01,2020-03-29,yahoo,343,passport,Russia,Germany,Germany,ios,0,0,783,28.81,1,0.4931,0
1225,Hortense,Koelpin,1979-06-10,2020-07-23,hotmail,628,passport,Russia,France,Germany,android,0,0,417,13.25,0,0.236,0
5375,Baylee,Swaniawski,1981-09-29,2021-01-04,gmail,239,passport,UK,Russia,Germany,android,0,0,533,61.38,0,0.7484,1
4776,Eartha,D'Amore,1941-06-07,2020-10-06,gmail,1163,national_id,Russia,Germany,France,android,1,1,408,6.62,0,0.08625,0
1218,Delina,Rohan,1978-09-07,2020-04-23,yahoo,827,drivers_licence,UK,France,UK,ios,1,0,748,35.56,1,0.5697,0
2282,Therman,Brekke,1996-12-30,2020-08-23,gmail,553,national_id,France,France,Russia,ios,1,0,344,552.38,1,0.9951,1
945,Lim,Friesen,1942-03-10,2020-12-30,hotmail,610,drivers_licence,Germany,Germany,France,ios,0,0,327,207.59,1,0.9597,1
5225,Wash,Bode,1953-09-29,2020-10-20,hotmail,897,drivers_licence,UK,UK,France,android,1,0,687,71.63,0,0.7838,1
1139,Heidy,Koss,1979-11-14,2020-09-19,gmail,527,passport,France,France,UK,ios,0,0,710,174.82,1,0.944,1
4017,Lassie,Grimes,1986-02-25,2020-07-08,hotmail,724,national_id,France,France,France,android,1,0,839,8.28,0,0.127,0
1166,Kristian,Brakus,1994-12-23,2020-09-24,gmail,626,drivers_licence,Russia,Russia,France,android,1,0,741,41.07,0,0.61975,1
2357,Taylor,Glover,1983-12-05,2020-07-05,gmail,825,passport,France,France,Russia,ios,1,0,381,27.86,1,0.47965,0
4753,Melvyn,Heller,1954-09-23,2021-01-23,hotmail,988,national_id,Germany,UK,France,android,1,0,503,16.73,0,0.3055,0
3553,Kayleigh,Ullrich,1973-01-17,2020-10-17,gmail,253,drivers_licence,UK,UK,Russia,ios,1,0,324,5.54,1,0.0637,0
2207,Carlos,Sauer,1978-11-01,2020-11-22,gmail,629,drivers_licence,France,Germany,Russia,ios,0,0,331,13.85,1,0.24825,0
5865,Alecia,Maggio,1974-10-29,2020-04-08,yahoo,569,national_id,France,Russia,UK,android,0,0,510,10.07,0,0.16835,0
817,Carra,Walsh,1973-05-24,2020-04-04,gmail,315,drivers_licence,Germany,Russia,UK,android,1,0,679,137.69,0,0.9161,1
1471,Eulalia,Pollich,1942-10-21,2020-02-18,yahoo,1088,passport,Germany,UK,UK,android,0,0,796,22.71,0,0.40575,0
547,Graves,Kessler,1984-08-28,2020-11-08,gmail,447,passport,France,Germany,Germany,android,1,1,508,424.33,1,0.99185,1
3764,Alline,Douglas,1954-11-25,2020-08-02,gmail,129,drivers_licence,Russia,France,Germany,ios,1,0,807,41.59,1,0.62405,1
2234,Devan,Leuschke,1961-05-16,2020-01-04,gmail,31,passport,Russia,UK,Russia,android,1,0,723,36.87,1,0.5832,0
4270,Erasmo,Hintz,1985-05-19,2020-02-05,gmail,463,drivers_licence,France,Germany,UK,android,0,0,384,23.55,0,0.4192,0
5162,Cherie,Rutherford,1984-07-14,2020-05-09,gmail,255,drivers_licence,Germany,Russia,Russia,android,0,0,541,15.2,0,0.2734,0
672,Lucky,Gorczany,1984-11-13,2021-01-25,yahoo,1054,national_id,UK,France,UK,android,1,0,765,8.98,0,0.1438,0
5994,Morgan,Eichmann,1983-09-19,2020-03-19,gmail,719,drivers_licence,Germany,Russia,Russia,ios,0,0,431,24.74,0,0.4368,0
3756,Tawana,Paucek,1952-11-28,2021-01-05,gmail,501,national_id,UK,Germany,Germany,android,0,0,782,16.07,0,0.29195,0
2390,Gustaf,Mertz,1960-05-24,2020-10-19,yahoo,1076,passport,Germany,France,France,android,0,1,423,11.82,0,0.207,0
5133,Samiyah,O'Connell,1958-01-20,2021-01-03,yahoo,119,drivers_licence,Germany,France,France,android,0,0,578,7.11,0,0.09815,0
2247,Verla,Homenick,1972-06-18,2020-03-07,yahoo,64,national_id,Russia,UK,Russia,ios,0,0,480,5.77,0,0.0694,0
99,Fleta,Altenwerth,1978-02-19,2020-06-15,hotmail,315,national_id,UK,UK,UK,ios,0,0,716,60.91,1,0.7467,1
1915,Charla,Pfannerstill,1977-07-26,2020-02-02,yahoo,757,national_id,UK,Germany,Germany,android,0,1,429,26.09,0,0.45525,0
2088,Severt,Torp,1975-08-26,2020-08-13,gmail,66,passport,Germany,Germany,Germany,android,1,0,381,41.53,0,0.62365,1
2516,Roland,Erdman,1976-02-10,2020-10-26,yahoo,1157,national_id,France,Germany,France,ios,1,1,608,31.32,0,0.5222,0
303,Orpha,Willms,1995-11-16,2020-12-26,hotmail,51,drivers_licence,France,Germany,Russia,android,1,0,495,7.22,0,0.09985,0
3303,Tad,Keeling,1955-09-16,2020-10-01,hotmail,143,passport,Russia,Russia,UK,ios,0,0,334,16.37,1,0.29825,0
5863,Arlen,Stracke,1947-12-01,2020-02-11,hotmail,54,passport,Germany,Germany,France,ios,0,0,804,6.33,0,0.08025,0
577,Saverio,Murray,1976-01-20,2020-07-13,yahoo,110,passport,Russia,France,Germany,android,0,0,339,60.24,0,0.7433,1
1469,Ester,Pfeffer,1967-04-20,2020-06-30,yahoo,884,passport,Russia,UK,Russia,ios,0,0,744,41.49,1,0.6232,1
876,Jacey,Schuppe,1962-02-05,2020-08-25,yahoo,258,national_id,France,UK,Russia,ios,0,0,342,45.05,0,0.6535,1
100,Karyn,Waelchi,1978-11-02,2020-03-21,yahoo,825,passport,France,UK,Russia,ios,0,0,302,153.59,1,0.9301,1
1192,Roxie,Anderson,1948-12-06,2020-11-07,hotmail,30,national_id,UK,France,UK,android,0,0,750,25.84,0,0.452,0
156,Tyler,Yundt,1953-04-01,2020-10-30,hotmail,829,drivers_licence,France,Russia,UK,android,1,0,471,16.33,0,0.2975,0
830,Javier,Herman,1980-08-08,2020-09-28,yahoo,847,national_id,Germany,Russia,Russia,android,0,0,711,14.28,0,0.2567,0
5712,Annice,Rolfson,1954-02-21,2021-01-14,yahoo,153,drivers_licence,Russia,Russia,France,windows,0,0,566,26.81,0,0.4653,0
1604,Carey,Hoppe,1957-07-17,2020-04-02,yahoo,131,national_id,France,France,UK,android,0,0,792,63.73,0,0.7576,1
339,Darin,Stanton,1942-08-19,2020-10-13,gmail,1128,drivers_licence,France,Russia,Germany,ios,1,1,506,40.79,1,0.61705,1
2732,Kieth,Williamson,1989-04-20,2020-09-11,gmail,497,national_id,France,Russia,France,ios,1,0,428,19.72,0,0.35675,0
3593,Betty,Mraz,1987-10-09,2020-03-20,yahoo,1042,drivers_licence,France,UK,UK,android,1,0,581,25.85,0,0.4521,0
1577,Hoyt,Schimmel,1990-11-20,2020-02-29,hotmail,291,drivers_licence,Russia,France,UK,ios,0,0,703,25.76,1,0.45075,0
609,Abdullah,Dibbert,1992-02-08,2020-02-14,hotmail,994,national_id,Russia,France,France,android,0,0,485,77.1,1,0.8032,1
967,Reuben,Smitham,1989-09-19,2020-05-10,gmail,366,drivers_licence,UK,UK,Germany,android,1,0,344,4.59,0,0.0449,0
3967,Boysie,Feest,1973-05-11,2020-10-14,gmail,810,drivers_licence,UK,UK,UK,ios,0,0,427,92.67,1,0.84725,1
4038,Julie,Goldner,1976-09-09,2020-10-07,yahoo,360,passport,France,Russia,UK,android,1,0,351,4.68,0,0.04675,0
4556,Angus,Ullrich,1970-02-05,2020-11-02,gmail,211,national_id,UK,Russia,UK,android,1,0,543,6.93,0,0.0937,0
5734,Alannah,Marks,1991-08-13,2020-03-13,yahoo,568,national_id,Germany,UK,Germany,ios,0,0,520,162.36,0,0.9353,1
1946,Sharon,Strosin,1991-08-04,2020-07-31,yahoo,567,drivers_licence,France,Germany,France,android,0,0,538,13.03,0,0.23175,0
3055,Delta,Bode,1957-05-15,2020-07-01,gmail,415,passport,Russia,UK,Germany,ios,1,0,807,37.78,1,0.59105,0
3259,Kinsley,VonRueden,1966-06-30,2020-12-19,hotmail,900,drivers_licence,France,Russia,Russia,ios,0,0,446,11.48,0,0.19905,0
1765,Chester,Homenick,1993-08-29,2020-02-01,hotmail,312,passport,Russia,Germany,France,ios,0,0,721,23.05,1,0.41085,0
3722,Gale,Romaguera,1981-01-28,2020-07-09,yahoo,880,drivers_licence,Russia,Germany,UK,ios,0,0,326,34.15,1,0.5535,0
1870,Jeri,Hilll,1996-01-30,2020-07-17,yahoo,1032,national_id,France,Germany,UK,windows,0,1,428,76.85,1,0.8024,1
3247,Terence,Ritchie,1941-01-03,2020-10-23,yahoo,284,drivers_licence,Germany,Russia,Germany,android,0,0,675,6.1,0,0.0757,0
5565,Alfonso,Simonis,1964-10-05,2020-11-15,gmail,1047,drivers_licence,Germany,UK,France,android,0,0,827,13.31,0,0.2371,0
3894,Wash,Pollich,1989-08-27,2021-01-19,hotmail,782,passport,Russia,Russia,Russia,windows,0,0,638,43.5,1,0.6399,1
1136,Shyla,Brekke,1957-11-07,2020-01-21,gmail,640,passport,France,Germany,UK,ios,0,0,516,39.33,1,0.6062,1
910,Laquita,Kozey,1969-06-12,2020-06-20,yahoo,1125,passport,UK,France,Germany,ios,0,0,561,100.34,1,0.8632,1
5965,Saundra,Langworth,1993-02-09,2020-04-03,hotmail,585,national_id,UK,France,Russia,android,0,0,332,8.94,0,0.143,0
675,Rihanna,Marquardt,1977-04-25,2020-08-26,yahoo,277,drivers_licence,Germany,UK,Russia,windows,0,0,597,134.18,1,0.9131,1
3947,Albert,Mosciski,1970-07-30,2020-10-10,hotmail,1145,drivers_licence,France,Russia,Germany,ios,0,0,503,9.8,0,0.1619,0
4660,Foster,Runte,1974-09-04,2020-06-17,gmail,982,drivers_licence,France,UK,Russia,android,0,0,374,252.24,0,0.9729,1
796,Robbie,Klein,1996-01-13,2020-09-12,hotmail,866,passport,UK,UK,France,ios,0,0,761,138.0,1,0.9168,1
3118,Juelz,Abshire,1944-10-24,2020-08-24,yahoo,671,drivers_licence,Germany,France,UK,ios,0,1,671,97.89,1,0.8568,1
2835,Alcee,Stanton,1994-05-18,2021-01-23,gmail,714,national_id,France,UK,UK,ios,1,0,538,32.29,1,0.5341,0
1865,Jaden,Stehr,1958-01-08,2020-05-04,hotmail,662,passport,Russia,UK,Russia,ios,1,0,737,102.91,1,0.8687,1
1749,Lelah,Roberts,1973-05-25,2020-07-31,hotmail,430,national_id,Russia,Germany,France,windows,0,0,502,27.65,0,0.47635,0
2936,Haleigh,Volkman,1945-10-08,2020-03-11,yahoo,361,passport,UK,Russia,Germany,windows,1,0,755,16.76,0,0.30635,0
1622,Dani,Funk,1940-12-24,2020-05-17,hotmail,615,drivers_licence,France,UK,France,android,0,0,641,6.81,0,0.091,0
5352,Adalynn,Robel,1961-05-22,2020-09-05,gmail,79,drivers_licence,Germany,UK,Russia,android,0,0,721,87.66,0,0.83475,1
2691,Kylee,Rosenbaum,1963-10-24,2020-11-11,hotmail,1027,drivers_licence,Russia,Russia,France,ios,0,0,418,14.08,0,0.25285,0
1037,Kimberlee,Dooley,1995-05-12,2020-04-24,hotmail,688,passport,Russia,France,Germany,android,0,0,809,51.93,0,0.6998,1
1066,Toshiko,Fay,1960-11-10,2020-02-24,hotmail,490,passport,Germany,Germany,UK,ios,0,0,691,22.11,0,0.39595,0
4416,Arvin,Daniel,1983-06-27,2020-01-10,hotmail,294,national_id,Russia,France,UK,android,1,0,525,3.39,0,0.0243,0
2149,Imanol,Rutherford,1961-07-04,2020-12-27,gmail,404,drivers_licence,UK,Russia,UK,android,0,0,360,19.37,0,0.3511,0
697,Lamarcus,Schaden,1974-08-27,2020-10-17,yahoo,1027,drivers_licence,UK,UK,Germany,ios,0,0,505,26.96,1,0.46825,0
3217,Daxton,Willms,1981-12-03,2020-01-04,hotmail,773,drivers_licence,France,Russia,UK,ios,0,0,694,7.9,0,0.11715,0
3465,Everet,Keeling,1987-01-07,2020-10-20,hotmail,473,passport,Russia,France,Russia,ios,1,1,645,11.98,1,0.2105,0
2317,Logan,Kilback,1949-10-04,2020-11-17,hotmail,689,passport,Germany,Germany,France,ios,0,0,490,86.15,1,0.8306,1
393,Zenobia,Abshire,1945-04-29,2020-04-28,hotmail,812,national_id,France,UK,UK,android,0,0,602,10.39,0,0.17675,0
2123,Ruie,DuBuque,1943-04-13,2020-03-09,hotmail,259,drivers_licence,Russia,UK,Russia,ios,0,1,535,6.52,1,0.0843,0
3588,Lyndon,Kihn,1968-09-19,2020-03-10,gmail,625,national_id,Germany,Russia,Germany,ios,0,0,671,17.88,1,0.3257,0
3774,Columbia,O'Connell,1953-08-24,2020-10-15,yahoo,300,drivers_licence,Russia,Russia,UK,android,1,1,575,11.52,0,0.20055,0
1126,Alexus,Parker,1976-11-08,2020-02-25,hotmail,843,passport,France,France,France,ios,0,0,335,106.22,1,0.8766,1
3171,Maliah,Wolf,1989-07-02,2020-01-05,hotmail,866,national_id,France,Germany,Germany,ios,1,0,531,91.46,1,0.8445,1
1265,Selene,Buckridge,1980-06-15,2020-05-28,yahoo,123,national_id,UK,UK,France,android,1,0,346,10.07,0,0.16835,0
1063,Claiborne,Kerluke,1966-08-08,2020-09-20,yahoo,1137,passport,France,Russia,France,ios,0,0,530,16.17,1,0.2945,0
2577,Christop,Kilback,1957-10-21,2020-01-21,hotmail,89,national_id,UK,Germany,UK,ios,0,0,542,21.04,0,0.377,0
2636,Vernice,Sporer,1981-09-19,2020-01-09,yahoo,827,national_id,Germany,Germany,UK,ios,1,1,688,9.27,0,0.1509,0
206,Pearlene,Kerluke,1941-06-28,2020-02-23,hotmail,946,passport,UK,UK,Russia,ios,0,0,690,240.59,1,0.9707,1
4973,Kayleigh,Mills,1957-07-15,2020-12-09,gmail,659,national_id,UK,Russia,Germany,windows,0,0,690,20.76,0,0.37295,0
2495,Marian,Kertzmann,1982-06-11,2020-11-20,gmail,235,national_id,Germany,Russia,Russia,ios,0,0,596,13.16,0,0.2343,0
872,Rutha,Hahn,1959-11-17,2020-03-09,hotmail,226,drivers_licence,Germany,Russia,France,android,1,0,430,56.07,0,0.7226,1
2400,Silvia,Lind,1956-07-16,2021-01-18,hotmail,1014,drivers_licence,UK,Germany,France,ios,0,0,721,106.02,1,0.8759,1
2013,Yareli,Gutkowski,1991-06-23,2020-05-31,hotmail,489,passport,Russia,France,Germany,ios,1,0,699,48.41,1,0.6787,1
1984,Aleena,Rath,1977-09-02,2020-07-16,hotmail,279,drivers_licence,France,Russia,Russia,ios,0,0,747,49.77,1,0.6867,1
1668,Dayton,Durgan,1986-03-31,2020-12-01,gmail,1180,drivers_licence,Germany,Russia,France,android,0,0,440,31.65,0,0.52585,0
1273,Baron,Emard,1942-08-17,2020-11-28,yahoo,741,drivers_licence,France,Germany,UK,android,1,0,754,46.13,0,0.6604,1
2790,Margaret,Johnston,1952-03-07,2020-03-19,hotmail,410,national_id,UK,France,Russia,ios,0,1,591,44.81,0,0.6509,1
5124,Vallie,Bode,1945-08-05,2020-12-29,hotmail,391,national_id,UK,Germany,Germany,android,0,0,752,143.3,0,0.9217,1
375,Jaquan,Harvey,1990-09-21,2020-05-22,yahoo,616,passport,France,Russia,UK,android,0,1,318,33.2,0,0.5443,0
589,Kiefer,Zulauf,1960-05-01,2020-08-05,yahoo,59,drivers_licence,Russia,Russia,Germany,android,0,0,700,4.21,0,0.03895,0
2181,Gaven,West,1982-12-12,2021-01-09,yahoo,1009,drivers_licence,Russia,Germany,UK,android,0,0,318,36.87,0,0.5832,0
685,Twyla,Hahn,1940-04-25,2020-10-29,yahoo,182,national_id,France,UK,Russia,android,0,0,667,81.9,0,0.81775,1
5630,Ingrid,Larkin,1961-04-16,2020-07-10,yahoo,505,national_id,Germany,UK,France,windows,0,0,715,14.51,0,0.26035,0
5202,Curley,Jast,1980-05-15,2020-10-01,hotmail,653,national_id,Germany,Germany,France,android,1,0,498,71.95,0,0.7846,1
693,Lupe,Flatley,1985-11-23,2020-09-28,gmail,653,national_id,Germany,France,Russia,android,1,0,575,5.33,0,0.0588,0
929,Chrystal,O'Conner,1998-01-07,2020-07-10,yahoo,159,drivers_licence,Germany,Russia,Germany,android,1,0,312,284.58,1,0.979,1
1498,Doshia,Gleichner,1988-07-21,2020-03-22,gmail,491,national_id,Russia,UK,France,ios,1,0,562,12.39,0,0.21805,0
5987,Margeret,Jaskolski,1993-07-15,2020-01-28,hotmail,741,drivers_licence,Russia,UK,Germany,android,0,0,579,1.08,0,0.0012,0
3460,Soloman,O'Keefe,1999-04-19,2020-07-11,gmail,338,national_id,UK,Russia,UK,android,1,0,420,41.2,0,0.6208,1
4774,Cassidy,Koss,1958-11-15,2020-04-20,yahoo,322,national_id,Russia,UK,France,android,1,0,483,209.83,0,0.9606,1
1781,Michell,O'Keefe,1987-04-10,2020-01-19,gmail,1053,passport,UK,UK,UK,ios,1,0,512,157.46,1,0.9323,1
4953,Jimmie,Casper,1971-06-24,2020-06-04,hotmail,863,drivers_licence,Germany,Russia,UK,android,0,0,307,34.8,0,0.5607,0
2238,Trena,Kassulke,1972-10-12,2020-09-13,gmail,58,passport,Russia,UK,UK,ios,0,0,541,110.16,1,0.8816,1
4459,Tomie,Gutkowski,1981-08-31,2020-03-20,hotmail,647,national_id,France,Russia,UK,ios,0,1,450,7.52,0,0.10655,0
93,Kaaren,Skiles,1994-10-16,2020-01-02,gmail,579,passport,Germany,France,Germany,ios,0,0,663,39.04,1,0.60335,1
1283,Maury,Treutel,1979-08-28,2020-04-30,hotmail,277,passport,Germany,Russia,Germany,ios,1,0,553,284.23,1,0.9787,1
4964,Lyla,Boyer,1969-03-01,2020-01-05,gmail,534,national_id,Russia,France,UK,ios,1,0,750,8.11,0,0.12195,0
2027,Tasha,Wuckert,1959-07-10,2020-06-08,hotmail,947,national_id,Russia,Germany,France,android,0,1,677,8.06,0,0.12035,0
230,Gerry,Schultz,1948-10-09,2020-02-19,hotmail,1037,passport,Germany,UK,Germany,ios,1,0,775,7.89,1,0.11665,0
5156,Therese,Kuhn,1961-09-24,2020-02-24,hotmail,774,national_id,France,Russia,UK,android,0,0,615,29.99,0,0.50685,0
3867,Gerri,Bechtelar,1952-03-22,2020-11-03,hotmail,874,passport,Germany,Russia,Germany,ios,1,1,773,49.61,1,0.6856,1
2267,Kennedy,Adams,1945-06-21,2020-05-18,yahoo,1028,national_id,UK,Germany,Germany,ios,1,1,712,48.78,1,0.68075,1
679,Tisa,Breitenberg,1961-10-26,2020-09-18,yahoo,902,drivers_licence,France,UK,Germany,ios,0,0,380,63.15,1,0.7553,1
3915,Kyrie,Gerhold,1956-05-01,2020-11-10,hotmail,832,drivers_licence,France,UK,France,windows,0,0,397,77.26,0,0.804,1
3740,Branson,Reichel,1980-04-30,2020-05-21,yahoo,420,national_id,Germany,Germany,Germany,ios,1,1,606,32.1,1,0.5312,0
3682,Rustin,Swaniawski,1953-12-23,2020-04-16,hotmail,566,national_id,Russia,France,Russia,ios,1,0,436,8.09,0,0.1213,0
3389,Dorthea,Braun,1958-02-07,2020-02-07,gmail,907,drivers_licence,UK,UK,UK,windows,0,0,385,12.08,0,0.21285,0
2830,Blair,Weimann,1997-12-28,2020-03-23,hotmail,370,national_id,France,France,Russia,ios,0,0,777,40.56,1,0.61545,1
5680,Candido,Price,1974-06-23,2020-07-14,hotmail,66,drivers_licence,UK,France,UK,android,0,0,772,27.84,0,0.47935,0
3685,Ellyn,Lockman,1952-05-23,2020-05-31,yahoo,703,national_id,UK,Russia,UK,android,0,0,351,6.55,0,0.08485,0
2998,Watson,Ruecker,1954-10-30,2020-06-22,gmail,441,drivers_licence,Germany,France,Germany,android,1,0,590,9.92,0,0.16445,0
838,Haskell,Hayes,1987-06-14,2020-07-14,hotmail,525,passport,Russia,Russia,UK,ios,1,0,502,144.06,1,0.9223,1
1621,Jackie,Schowalter,1984-11-04,2020-01-15,gmail,428,national_id,Germany,UK,Germany,ios,0,0,737,211.34,0,0.9612,1
5096,Stacey,Streich,1945-06-07,2020-02-27,yahoo,645,passport,France,France,UK,android,0,0,692,42.31,0,0.63015,1
47,Effie,Monahan,1967-09-01,2020-07-27,gmail,1132,drivers_licence,Germany,Germany,UK,ios,0,0,606,76.6,0,0.8011,1
1990,Shay,Weber,1979-05-07,2020-08-15,hotmail,714,national_id,Russia,Russia,UK,ios,1,0,721,39.55,1,0.60835,1
